bookingId,deskNumber,blockedFrom,roomId,userId,blockedUntil,userName,roomName,variableBooking
690,1, 2023-04-17,5,39.0, 2023-04-17,Emma Wagner,"Raum ""Reinhausen""",1
698,1, 2023-03-24,7,39.0, 2023-03-24,Emma Wagner,"Raum ""Kasernenviertel""",1
761,5, 2023-04-14,5,39.0, 2023-04-14,Emma Wagner,"Raum ""Reinhausen""",1
795,5, 2023-04-27,5,39.0, 2023-04-27,Emma Wagner,"Raum ""Reinhausen""",1
872,8, 2023-06-05,5,39.0, 2023-06-05,Emma Wagner,"Raum ""Reinhausen""",1
907,1, 2023-06-09,5,39.0, 2023-06-09,Emma Wagner,"Raum ""Reinhausen""",1
1064,3, 2023-07-27,4,39.0, 2023-07-27,Emma Wagner,"Raum ""Dechbetten""",1
1075,6, 2023-07-19,5,39.0, 2023-07-19,Emma Wagner,"Raum ""Reinhausen""",1
1078,1, 2023-07-21,4,39.0, 2023-07-21,Emma Wagner,"Raum ""Dechbetten""",1
1136,1, 2023-08-10,7,39.0, 2023-08-10,Emma Wagner,"Raum ""Kasernenviertel""",1
1149,3, 2023-09-01,5,39.0, 2023-09-01,Emma Wagner,"Raum ""Reinhausen""",1
1174,1, 2023-08-23,7,39.0, 2023-08-23,Emma Wagner,"Raum ""Kasernenviertel""",1
1216,6, 2023-09-07,5,39.0, 2023-09-07,Emma Wagner,"Raum ""Reinhausen""",1
1405,1, 2023-10-19,7,39.0, 2023-10-19,Emma Wagner,"Raum ""Kasernenviertel""",1
1460,3, 2023-11-03,5,39.0, 2023-11-03,Emma Wagner,"Raum ""Reinhausen""",1
1466,3, 2023-11-17,5,39.0, 2023-11-17,Emma Wagner,"Raum ""Reinhausen""",1
1818,1, 2024-01-18,7,39.0, 2024-01-18,Emma Wagner,"Raum ""Kasernenviertel""",1
1821,3, 2024-01-24,5,39.0, 2024-01-24,Emma Wagner,"Raum ""Reinhausen""",1
1823,3, 2024-01-29,5,39.0, 2024-01-29,Emma Wagner,"Raum ""Reinhausen""",1
1828,3, 2024-02-09,5,39.0, 2024-02-09,Emma Wagner,"Raum ""Reinhausen""",1
1829,3, 2024-02-12,5,39.0, 2024-02-12,Emma Wagner,"Raum ""Reinhausen""",1
2036,3, 2024-03-13,5,39.0, 2024-03-13,Emma Wagner,"Raum ""Reinhausen""",1
2151,3, 2024-04-15,5,39.0, 2024-04-15,Emma Wagner,"Raum ""Reinhausen""",1
2326,3, 2024-05-15,5,39.0, 2024-05-15,Emma Wagner,"Raum ""Reinhausen""",1
2725,1, 2024-07-30,10,39.0, 2024-07-30,Emma Wagner,"Raum ""Innenstadt""",1
3032,2, 2024-09-26,10,39.0, 2024-09-26,Emma Wagner,"Raum ""Innenstadt""",1
26,4, 2022-08-08,1,38.0, 2022-08-08,Luca Marino,"Raum ""Prüfening""",1
63,3, 2022-08-17,1,38.0, 2022-08-17,Luca Marino,"Raum ""Prüfening""",1
89,4, 2022-08-25,1,38.0, 2022-08-25,Luca Marino,"Raum ""Prüfening""",1
102,5, 2022-08-30,5,38.0, 2022-08-30,Luca Marino,"Raum ""Reinhausen""",1
126,1, 2022-09-14,7,38.0, 2022-09-14,Luca Marino,"Raum ""Kasernenviertel""",1
266,2, 2022-11-03,7,38.0, 2022-11-03,Luca Marino,"Raum ""Kasernenviertel""",1
333,2, 2022-11-24,7,38.0, 2022-11-24,Luca Marino,"Raum ""Kasernenviertel""",1
447,5, 2023-01-09,5,38.0, 2023-01-09,Luca Marino,"Raum ""Reinhausen""",1
497,1, 2023-01-27,7,38.0, 2023-01-27,Luca Marino,"Raum ""Kasernenviertel""",1
704,2, 2023-03-27,7,38.0, 2023-03-27,Luca Marino,"Raum ""Kasernenviertel""",1
751,1, 2023-04-13,7,38.0, 2023-04-13,Luca Marino,"Raum ""Kasernenviertel""",1
765,1, 2023-04-18,5,38.0, 2023-04-18,Luca Marino,"Raum ""Reinhausen""",1
771,1, 2023-04-20,7,38.0, 2023-04-20,Luca Marino,"Raum ""Kasernenviertel""",1
776,2, 2023-04-24,7,38.0, 2023-04-24,Luca Marino,"Raum ""Kasernenviertel""",1
919,1, 2023-06-15,7,38.0, 2023-06-15,Luca Marino,"Raum ""Kasernenviertel""",1
975,1, 2023-06-27,7,38.0, 2023-06-27,Luca Marino,"Raum ""Kasernenviertel""",1
1142,3, 2023-08-17,5,38.0, 2023-08-17,Luca Marino,"Raum ""Reinhausen""",1
1143,3, 2023-08-18,5,38.0, 2023-08-18,Luca Marino,"Raum ""Reinhausen""",1
1152,3, 2023-09-08,5,38.0, 2023-09-08,Luca Marino,"Raum ""Reinhausen""",1
1463,3, 2023-11-10,5,38.0, 2023-11-10,Luca Marino,"Raum ""Reinhausen""",1
1553,3, 2023-12-06,5,38.0, 2023-12-06,Luca Marino,"Raum ""Reinhausen""",1
1786,1, 2024-01-10,7,38.0, 2024-01-10,Luca Marino,"Raum ""Kasernenviertel""",1
1820,3, 2024-01-22,5,38.0, 2024-01-22,Luca Marino,"Raum ""Reinhausen""",1
2145,3, 2024-04-01,5,38.0, 2024-04-01,Luca Marino,"Raum ""Reinhausen""",1
2146,3, 2024-04-03,5,38.0, 2024-04-03,Luca Marino,"Raum ""Reinhausen""",1
2152,3, 2024-04-17,5,38.0, 2024-04-17,Luca Marino,"Raum ""Reinhausen""",1
3149,2, 2024-10-30,10,38.0, 2024-10-30,Luca Marino,"Raum ""Innenstadt""",1
42,2, 2022-08-16,7,37.0, 2022-08-16,Sofia Rojas,"Raum ""Kasernenviertel""",1
82,4, 2022-08-23,1,37.0, 2022-08-23,Sofia Rojas,"Raum ""Prüfening""",1
101,4, 2022-08-30,1,37.0, 2022-08-30,Sofia Rojas,"Raum ""Prüfening""",1
154,4, 2022-09-13,1,37.0, 2022-09-13,Sofia Rojas,"Raum ""Prüfening""",1
222,4, 2022-10-04,1,37.0, 2022-10-04,Sofia Rojas,"Raum ""Prüfening""",1
252,1, 2022-10-14,2,37.0, 2022-10-14,Sofia Rojas,"Raum ""Stadtamhof""",1
319,4, 2022-11-07,1,37.0, 2022-11-07,Sofia Rojas,"Raum ""Prüfening""",1
365,1, 2022-11-17,5,37.0, 2022-11-17,Sofia Rojas,"Raum ""Reinhausen""",1
398,4, 2022-11-30,1,37.0, 2022-11-30,Sofia Rojas,"Raum ""Prüfening""",1
482,1, 2023-02-01,7,37.0, 2023-02-01,Sofia Rojas,"Raum ""Kasernenviertel""",1
500,1, 2023-02-03,5,37.0, 2023-02-03,Sofia Rojas,"Raum ""Reinhausen""",1
567,1, 2023-02-20,5,37.0, 2023-02-20,Sofia Rojas,"Raum ""Reinhausen""",1
570,1, 2023-03-03,5,37.0, 2023-03-03,Sofia Rojas,"Raum ""Reinhausen""",1
654,2, 2023-03-09,7,37.0, 2023-03-09,Sofia Rojas,"Raum ""Kasernenviertel""",1
685,1, 2023-03-31,5,37.0, 2023-03-31,Sofia Rojas,"Raum ""Reinhausen""",1
688,1, 2023-04-10,5,37.0, 2023-04-10,Sofia Rojas,"Raum ""Reinhausen""",1
1002,2, 2023-07-03,7,37.0, 2023-07-03,Sofia Rojas,"Raum ""Kasernenviertel""",1
1030,4, 2023-07-06,3,37.0, 2023-07-06,Sofia Rojas,"Raum ""Schwabelweis""",1
1224,3, 2023-09-22,5,37.0, 2023-09-22,Sofia Rojas,"Raum ""Reinhausen""",1
1316,3, 2023-10-05,5,37.0, 2023-10-05,Sofia Rojas,"Raum ""Reinhausen""",1
1459,3, 2023-11-02,5,37.0, 2023-11-02,Sofia Rojas,"Raum ""Reinhausen""",1
1464,3, 2023-11-13,5,37.0, 2023-11-13,Sofia Rojas,"Raum ""Reinhausen""",1
1551,3, 2023-12-01,5,37.0, 2023-12-01,Sofia Rojas,"Raum ""Reinhausen""",1
1595,1, 2023-11-30,7,37.0, 2023-11-30,Sofia Rojas,"Raum ""Kasernenviertel""",1
1822,3, 2024-01-26,5,37.0, 2024-01-26,Sofia Rojas,"Raum ""Reinhausen""",1
1824,3, 2024-01-31,5,37.0, 2024-01-31,Sofia Rojas,"Raum ""Reinhausen""",1
1853,2, 2024-01-29,7,37.0, 2024-01-29,Sofia Rojas,"Raum ""Kasernenviertel""",1
1863,1, 2024-01-31,7,37.0, 2024-01-31,Sofia Rojas,"Raum ""Kasernenviertel""",1
1993,1, 2024-02-22,7,37.0, 2024-02-22,Sofia Rojas,"Raum ""Kasernenviertel""",1
2024,1, 2024-02-28,7,37.0, 2024-02-28,Sofia Rojas,"Raum ""Kasernenviertel""",1
2327,3, 2024-05-17,5,37.0, 2024-05-17,Sofia Rojas,"Raum ""Reinhausen""",1
3370,1, 2024-12-12,10,37.0, 2024-12-12,Sofia Rojas,"Raum ""Innenstadt""",1
3672,5, 2025-02-27,4,37.0, 2025-02-27,Sofia Rojas,"Raum ""Dechbetten""",1
19,2, 2022-08-29,7,36.0, 2022-08-29,Hiroshi Tanaka,"Raum ""Kasernenviertel""",1
124,9, 2022-09-06,5,36.0, 2022-09-06,Hiroshi Tanaka,"Raum ""Reinhausen""",1
265,2, 2022-10-27,7,36.0, 2022-10-27,Hiroshi Tanaka,"Raum ""Kasernenviertel""",1
292,3, 2022-10-24,1,36.0, 2022-10-24,Hiroshi Tanaka,"Raum ""Prüfening""",1
355,1, 2022-11-15,5,36.0, 2022-11-15,Hiroshi Tanaka,"Raum ""Reinhausen""",1
571,1, 2023-03-06,5,36.0, 2023-03-06,Hiroshi Tanaka,"Raum ""Reinhausen""",1
617,2, 2023-03-02,7,36.0, 2023-03-02,Hiroshi Tanaka,"Raum ""Kasernenviertel""",1
661,1, 2023-03-17,7,36.0, 2023-03-17,Hiroshi Tanaka,"Raum ""Kasernenviertel""",1
684,1, 2023-03-27,5,36.0, 2023-03-27,Hiroshi Tanaka,"Raum ""Reinhausen""",1
1050,1, 2023-07-12,7,36.0, 2023-07-12,Hiroshi Tanaka,"Raum ""Kasernenviertel""",1
1060,3, 2023-07-13,4,36.0, 2023-07-13,Hiroshi Tanaka,"Raum ""Dechbetten""",1
1144,3, 2023-08-21,5,36.0, 2023-08-21,Hiroshi Tanaka,"Raum ""Reinhausen""",1
1150,3, 2023-09-04,5,36.0, 2023-09-04,Hiroshi Tanaka,"Raum ""Reinhausen""",1
1209,1, 2023-09-06,7,36.0, 2023-09-06,Hiroshi Tanaka,"Raum ""Kasernenviertel""",1
1220,3, 2023-09-18,5,36.0, 2023-09-18,Hiroshi Tanaka,"Raum ""Reinhausen""",1
1342,1, 2023-10-12,7,36.0, 2023-10-12,Hiroshi Tanaka,"Raum ""Kasernenviertel""",1
1465,3, 2023-11-15,5,36.0, 2023-11-15,Hiroshi Tanaka,"Raum ""Reinhausen""",1
1825,3, 2024-02-02,5,36.0, 2024-02-02,Hiroshi Tanaka,"Raum ""Reinhausen""",1
2038,3, 2024-03-18,5,36.0, 2024-03-18,Hiroshi Tanaka,"Raum ""Reinhausen""",1
2148,3, 2024-04-08,5,36.0, 2024-04-08,Hiroshi Tanaka,"Raum ""Reinhausen""",1
2149,3, 2024-04-10,5,36.0, 2024-04-10,Hiroshi Tanaka,"Raum ""Reinhausen""",1
2150,3, 2024-04-12,5,36.0, 2024-04-12,Hiroshi Tanaka,"Raum ""Reinhausen""",1
2153,3, 2024-04-19,5,36.0, 2024-04-19,Hiroshi Tanaka,"Raum ""Reinhausen""",1
2330,3, 2024-05-24,5,36.0, 2024-05-24,Hiroshi Tanaka,"Raum ""Reinhausen""",1
2585,1, 2024-06-27,10,36.0, 2024-06-27,Hiroshi Tanaka,"Raum ""Innenstadt""",1
2726,1, 2024-08-01,10,36.0, 2024-08-01,Hiroshi Tanaka,"Raum ""Innenstadt""",1
2863,3, 2024-09-02,10,36.0, 2024-09-02,Hiroshi Tanaka,"Raum ""Innenstadt""",1
2974,2, 2024-09-12,10,36.0, 2024-09-12,Hiroshi Tanaka,"Raum ""Innenstadt""",1
3241,3, 2024-11-21,10,36.0, 2024-11-21,Hiroshi Tanaka,"Raum ""Innenstadt""",1
3445,2, 2025-01-08,4,36.0, 2025-01-08,Hiroshi Tanaka,"Raum ""Dechbetten""",1
151,4, 2022-09-12,1,35.0, 2022-09-12,Nora Müller,"Raum ""Prüfening""",1
232,2, 2022-10-20,7,35.0, 2022-10-20,Nora Müller,"Raum ""Kasernenviertel""",1
469,2, 2023-01-16,5,35.0, 2023-01-16,Nora Müller,"Raum ""Reinhausen""",1
470,2, 2023-01-18,5,35.0, 2023-01-18,Nora Müller,"Raum ""Reinhausen""",1
501,1, 2023-02-06,5,35.0, 2023-02-06,Nora Müller,"Raum ""Reinhausen""",1
568,1, 2023-02-24,5,35.0, 2023-02-24,Nora Müller,"Raum ""Reinhausen""",1
569,1, 2023-02-27,5,35.0, 2023-02-27,Nora Müller,"Raum ""Reinhausen""",1
768,1, 2023-04-28,5,35.0, 2023-04-28,Nora Müller,"Raum ""Reinhausen""",1
873,8, 2023-06-09,5,35.0, 2023-06-09,Nora Müller,"Raum ""Reinhausen""",1
874,8, 2023-06-12,5,35.0, 2023-06-12,Nora Müller,"Raum ""Reinhausen""",1
878,8, 2023-06-26,5,35.0, 2023-06-26,Nora Müller,"Raum ""Reinhausen""",1
1225,3, 2023-09-25,5,35.0, 2023-09-25,Nora Müller,"Raum ""Reinhausen""",1
1229,3, 2023-09-29,5,35.0, 2023-09-29,Nora Müller,"Raum ""Reinhausen""",1
1315,1, 2023-10-04,1,35.0, 2023-10-04,Nora Müller,"Raum ""Prüfening""",1
1545,10, 2023-11-16,5,35.0, 2023-11-16,Nora Müller,"Raum ""Reinhausen""",1
2042,3, 2024-03-27,5,35.0, 2024-03-27,Nora Müller,"Raum ""Reinhausen""",1
2045,3, 2024-03-05,5,35.0, 2024-03-05,Nora Müller,"Raum ""Reinhausen""",1
2320,3, 2024-05-01,5,35.0, 2024-05-01,Nora Müller,"Raum ""Reinhausen""",1
2325,3, 2024-05-13,5,35.0, 2024-05-13,Nora Müller,"Raum ""Reinhausen""",1
16,2, 2022-08-08,7,34.0, 2022-08-08,Luka Novak,"Raum ""Kasernenviertel""",1
43,2, 2022-09-05,7,34.0, 2022-09-05,Luka Novak,"Raum ""Kasernenviertel""",1
172,4, 2022-09-20,1,34.0, 2022-09-20,Luka Novak,"Raum ""Prüfening""",1
286,4, 2022-10-21,1,34.0, 2022-10-21,Luka Novak,"Raum ""Prüfening""",1
2560,1, 2024-06-19,6,34.0, 2024-06-19,Luka Novak,"Raum ""Steinweg-Pfaffenstein""",1
2562,1, 2024-06-26,6,34.0, 2024-06-26,Luka Novak,"Raum ""Steinweg-Pfaffenstein""",1
67,4, 2022-08-19,1,33.0, 2022-08-19,Sara Johansson,"Raum ""Prüfening""",1
370,4, 2022-12-01,1,33.0, 2022-12-01,Sara Johansson,"Raum ""Prüfening""",1
463,2, 2023-01-16,7,33.0, 2023-01-16,Sara Johansson,"Raum ""Kasernenviertel""",1
717,6, 2023-03-30,5,33.0, 2023-03-30,Sara Johansson,"Raum ""Reinhausen""",1
2129,10, 2024-03-21,5,33.0, 2024-03-21,Sara Johansson,"Raum ""Reinhausen""",1
2454,1, 2024-05-29,6,33.0, 2024-05-29,Sara Johansson,"Raum ""Steinweg-Pfaffenstein""",1
2456,1, 2024-05-31,6,33.0, 2024-05-31,Sara Johansson,"Raum ""Steinweg-Pfaffenstein""",1
3733,10, 2025-02-28,5,33.0, 2025-02-28,Sara Johansson,"Raum ""Reinhausen""",1
58,1, 2022-08-17,1,32.0, 2022-08-17,Daniel Oliveira,"Raum ""Prüfening""",1
97,1, 2022-08-30,1,32.0, 2022-08-30,Daniel Oliveira,"Raum ""Prüfening""",1
135,2, 2022-09-12,7,32.0, 2022-09-12,Daniel Oliveira,"Raum ""Kasernenviertel""",1
136,2, 2022-09-19,7,32.0, 2022-09-19,Daniel Oliveira,"Raum ""Kasernenviertel""",1
193,4, 2022-09-29,1,32.0, 2022-09-29,Daniel Oliveira,"Raum ""Prüfening""",1
314,1, 2022-11-03,1,32.0, 2022-11-03,Daniel Oliveira,"Raum ""Prüfening""",1
556,3, 2023-02-09,1,32.0, 2023-02-09,Daniel Oliveira,"Raum ""Prüfening""",1
637,3, 2023-03-06,1,32.0, 2023-03-06,Daniel Oliveira,"Raum ""Prüfening""",1
737,3, 2023-04-04,1,32.0, 2023-04-04,Daniel Oliveira,"Raum ""Prüfening""",1
826,1, 2023-05-05,1,32.0, 2023-05-05,Daniel Oliveira,"Raum ""Prüfening""",1
1048,1, 2023-07-13,4,32.0, 2023-07-13,Daniel Oliveira,"Raum ""Dechbetten""",1
1081,3, 2023-07-27,2,32.0, 2023-07-27,Daniel Oliveira,"Raum ""Stadtamhof""",1
1299,2, 2023-10-04,3,32.0, 2023-10-04,Daniel Oliveira,"Raum ""Schwabelweis""",1
1493,3, 2023-11-10,1,32.0, 2023-11-10,Daniel Oliveira,"Raum ""Prüfening""",1
1533,2, 2023-11-16,3,32.0, 2023-11-16,Daniel Oliveira,"Raum ""Schwabelweis""",1
1609,10, 2023-12-06,5,32.0, 2023-12-06,Daniel Oliveira,"Raum ""Reinhausen""",1
1610,3, 2023-12-04,1,32.0, 2023-12-04,Daniel Oliveira,"Raum ""Prüfening""",1
1987,1, 2024-02-19,5,32.0, 2024-02-19,Daniel Oliveira,"Raum ""Reinhausen""",1
2021,1, 2024-02-29,5,32.0, 2024-02-29,Daniel Oliveira,"Raum ""Reinhausen""",1
2027,10, 2024-03-05,5,32.0, 2024-03-05,Daniel Oliveira,"Raum ""Reinhausen""",1
2233,10, 2024-04-12,5,32.0, 2024-04-12,Daniel Oliveira,"Raum ""Reinhausen""",1
2441,1, 2024-05-29,5,32.0, 2024-05-29,Daniel Oliveira,"Raum ""Reinhausen""",1
2478,3, 2024-06-04,1,32.0, 2024-06-04,Daniel Oliveira,"Raum ""Prüfening""",1
3290,1, 2024-12-02,5,32.0, 2024-12-02,Daniel Oliveira,"Raum ""Reinhausen""",1
3489,1, 2025-01-22,5,32.0, 2025-01-22,Daniel Oliveira,"Raum ""Reinhausen""",1
3748,1, 2025-03-04,5,32.0, 2025-03-04,Daniel Oliveira,"Raum ""Reinhausen""",1
168,1, 2022-09-19,1,31.0, 2022-09-19,Maria Svensson,"Raum ""Prüfening""",1
181,1, 2022-09-27,1,31.0, 2022-09-27,Maria Svensson,"Raum ""Prüfening""",1
506,2, 2023-01-26,7,31.0, 2023-01-26,Maria Svensson,"Raum ""Kasernenviertel""",1
674,3, 2023-03-16,1,31.0, 2023-03-16,Maria Svensson,"Raum ""Prüfening""",1
706,3, 2023-03-28,2,31.0, 2023-03-28,Maria Svensson,"Raum ""Stadtamhof""",1
738,3, 2023-04-06,2,31.0, 2023-04-06,Maria Svensson,"Raum ""Stadtamhof""",1
812,1, 2023-05-04,5,31.0, 2023-05-04,Maria Svensson,"Raum ""Reinhausen""",1
824,1, 2023-05-11,5,31.0, 2023-05-11,Maria Svensson,"Raum ""Reinhausen""",1
1122,3, 2023-08-04,1,31.0, 2023-08-04,Maria Svensson,"Raum ""Prüfening""",1
1168,1, 2023-08-23,5,31.0, 2023-08-23,Maria Svensson,"Raum ""Reinhausen""",1
1172,3, 2023-08-22,1,31.0, 2023-08-22,Maria Svensson,"Raum ""Prüfening""",1
1388,3, 2023-10-18,1,31.0, 2023-10-18,Maria Svensson,"Raum ""Prüfening""",1
1795,3, 2024-01-15,1,31.0, 2024-01-15,Maria Svensson,"Raum ""Prüfening""",1
1891,1, 2024-02-08,5,31.0, 2024-02-08,Maria Svensson,"Raum ""Reinhausen""",1
2295,1, 2024-04-24,5,31.0, 2024-04-24,Maria Svensson,"Raum ""Reinhausen""",1
2440,1, 2024-05-28,5,31.0, 2024-05-28,Maria Svensson,"Raum ""Reinhausen""",1
2480,1, 2024-06-05,5,31.0, 2024-06-05,Maria Svensson,"Raum ""Reinhausen""",1
2576,1, 2024-06-26,5,31.0, 2024-06-26,Maria Svensson,"Raum ""Reinhausen""",1
2577,1, 2024-06-27,5,31.0, 2024-06-27,Maria Svensson,"Raum ""Reinhausen""",1
2627,1, 2024-07-04,5,31.0, 2024-07-04,Maria Svensson,"Raum ""Reinhausen""",1
2994,1, 2024-09-16,5,31.0, 2024-09-16,Maria Svensson,"Raum ""Reinhausen""",1
3409,3, 2025-01-07,1,31.0, 2025-01-07,Maria Svensson,"Raum ""Prüfening""",1
3544,1, 2025-01-28,5,31.0, 2025-01-28,Maria Svensson,"Raum ""Reinhausen""",1
18,2, 2022-08-22,7,30.0, 2022-08-22,Matteo Russo,"Raum ""Kasernenviertel""",1
45,3, 2022-08-10,2,30.0, 2022-08-10,Matteo Russo,"Raum ""Stadtamhof""",1
98,1, 2022-09-01,1,30.0, 2022-09-01,Matteo Russo,"Raum ""Prüfening""",1
119,1, 2022-09-06,1,30.0, 2022-09-06,Matteo Russo,"Raum ""Prüfening""",1
138,2, 2022-09-26,7,30.0, 2022-09-26,Matteo Russo,"Raum ""Kasernenviertel""",1
269,4, 2022-10-17,1,30.0, 2022-10-17,Matteo Russo,"Raum ""Prüfening""",1
332,2, 2022-11-15,7,30.0, 2022-11-15,Matteo Russo,"Raum ""Kasernenviertel""",1
343,1, 2022-11-09,1,30.0, 2022-11-09,Matteo Russo,"Raum ""Prüfening""",1
462,2, 2023-01-12,7,30.0, 2023-01-12,Matteo Russo,"Raum ""Kasernenviertel""",1
472,5, 2023-01-12,5,30.0, 2023-01-12,Matteo Russo,"Raum ""Reinhausen""",1
565,2, 2023-02-14,7,30.0, 2023-02-14,Matteo Russo,"Raum ""Kasernenviertel""",1
577,3, 2023-02-14,1,30.0, 2023-02-14,Matteo Russo,"Raum ""Prüfening""",1
634,6, 2023-03-09,5,30.0, 2023-03-09,Matteo Russo,"Raum ""Reinhausen""",1
647,1, 2023-03-09,1,30.0, 2023-03-09,Matteo Russo,"Raum ""Prüfening""",1
745,2, 2023-04-06,8,30.0, 2023-04-06,Matteo Russo,"Raum ""Galgenberg""",1
890,2, 2023-06-06,3,30.0, 2023-06-06,Matteo Russo,"Raum ""Schwabelweis""",1
924,1, 2023-06-16,1,30.0, 2023-06-16,Matteo Russo,"Raum ""Prüfening""",1
1467,3, 2023-11-03,1,30.0, 2023-11-03,Matteo Russo,"Raum ""Prüfening""",1
1489,3, 2023-11-06,1,30.0, 2023-11-06,Matteo Russo,"Raum ""Prüfening""",1
1593,3, 2023-12-01,1,30.0, 2023-12-01,Matteo Russo,"Raum ""Prüfening""",1
1861,1, 2024-01-29,4,30.0, 2024-01-29,Matteo Russo,"Raum ""Dechbetten""",1
2015,1, 2024-02-27,5,30.0, 2024-02-27,Matteo Russo,"Raum ""Reinhausen""",1
2455,1, 2024-05-30,6,30.0, 2024-05-30,Matteo Russo,"Raum ""Steinweg-Pfaffenstein""",1
2481,1, 2024-06-06,5,30.0, 2024-06-06,Matteo Russo,"Raum ""Reinhausen""",1
2561,1, 2024-06-24,6,30.0, 2024-06-24,Matteo Russo,"Raum ""Steinweg-Pfaffenstein""",1
2693,1, 2024-07-16,5,30.0, 2024-07-16,Matteo Russo,"Raum ""Reinhausen""",1
2906,4, 2024-09-05,1,30.0, 2024-09-05,Matteo Russo,"Raum ""Prüfening""",1
3028,1, 2024-09-24,5,30.0, 2024-09-24,Matteo Russo,"Raum ""Reinhausen""",1
3545,1, 2025-01-29,5,30.0, 2025-01-29,Matteo Russo,"Raum ""Reinhausen""",1
3562,1, 2025-01-30,5,30.0, 2025-01-30,Matteo Russo,"Raum ""Reinhausen""",1
3658,6, 2025-02-13,4,30.0, 2025-02-13,Matteo Russo,"Raum ""Dechbetten""",1
3804,1, 2025-03-17,5,30.0, 2025-03-17,Matteo Russo,"Raum ""Reinhausen""",1
85,1, 2022-08-25,1,29.0, 2022-08-25,Isabella Fernandez,"Raum ""Prüfening""",1
142,1, 2022-09-09,1,29.0, 2022-09-09,Isabella Fernandez,"Raum ""Prüfening""",1
290,1, 2022-10-24,1,29.0, 2022-10-24,Isabella Fernandez,"Raum ""Prüfening""",1
348,4, 2022-11-11,1,29.0, 2022-11-11,Isabella Fernandez,"Raum ""Prüfening""",1
396,8, 2022-12-14,5,29.0, 2022-12-14,Isabella Fernandez,"Raum ""Reinhausen""",1
429,1, 2022-12-16,1,29.0, 2022-12-16,Isabella Fernandez,"Raum ""Prüfening""",1
434,1, 2023-01-05,1,29.0, 2023-01-05,Isabella Fernandez,"Raum ""Prüfening""",1
449,1, 2023-01-12,1,29.0, 2023-01-12,Isabella Fernandez,"Raum ""Prüfening""",1
659,2, 2023-03-13,7,29.0, 2023-03-13,Isabella Fernandez,"Raum ""Kasernenviertel""",1
757,4, 2023-04-20,1,29.0, 2023-04-20,Isabella Fernandez,"Raum ""Prüfening""",1
797,1, 2023-04-28,1,29.0, 2023-04-28,Isabella Fernandez,"Raum ""Prüfening""",1
913,3, 2023-06-13,1,29.0, 2023-06-13,Isabella Fernandez,"Raum ""Prüfening""",1
988,3, 2023-07-03,1,29.0, 2023-07-03,Isabella Fernandez,"Raum ""Prüfening""",1
1093,3, 2023-07-27,5,29.0, 2023-07-27,Isabella Fernandez,"Raum ""Reinhausen""",1
1677,3, 2023-12-15,1,29.0, 2023-12-15,Isabella Fernandez,"Raum ""Prüfening""",1
1887,2, 2024-02-07,8,29.0, 2024-02-07,Isabella Fernandez,"Raum ""Galgenberg""",1
1890,1, 2024-02-07,5,29.0, 2024-02-07,Isabella Fernandez,"Raum ""Reinhausen""",1
2030,1, 2024-03-05,5,29.0, 2024-03-05,Isabella Fernandez,"Raum ""Reinhausen""",1
2622,2, 2024-07-02,10,29.0, 2024-07-02,Isabella Fernandez,"Raum ""Innenstadt""",1
2626,1, 2024-07-03,5,29.0, 2024-07-03,Isabella Fernandez,"Raum ""Reinhausen""",1
2630,2, 2024-07-19,3,29.0, 2024-07-19,Isabella Fernandez,"Raum ""Schwabelweis""",1
2692,1, 2024-07-15,5,29.0, 2024-07-15,Isabella Fernandez,"Raum ""Reinhausen""",1
3139,1, 2024-10-31,5,29.0, 2024-10-31,Isabella Fernandez,"Raum ""Reinhausen""",1
3210,1, 2024-11-12,5,29.0, 2024-11-12,Isabella Fernandez,"Raum ""Reinhausen""",1
3295,1, 2024-12-05,5,29.0, 2024-12-05,Isabella Fernandez,"Raum ""Reinhausen""",1
3506,1, 2025-01-21,5,29.0, 2025-01-21,Isabella Fernandez,"Raum ""Reinhausen""",1
3811,10, 2025-03-25,5,29.0, 2025-03-25,Isabella Fernandez,"Raum ""Reinhausen""",1
36,8, 2022-08-10,5,28.0, 2022-08-10,Ahmed Hassan,"Raum ""Reinhausen""",1
59,4, 2022-08-16,1,28.0, 2022-08-16,Ahmed Hassan,"Raum ""Prüfening""",1
78,4, 2022-08-22,1,28.0, 2022-08-22,Ahmed Hassan,"Raum ""Prüfening""",1
394,8, 2022-11-30,5,28.0, 2022-11-30,Ahmed Hassan,"Raum ""Reinhausen""",1
397,8, 2022-12-21,5,28.0, 2022-12-21,Ahmed Hassan,"Raum ""Reinhausen""",1
597,8, 2023-02-22,5,28.0, 2023-02-22,Ahmed Hassan,"Raum ""Reinhausen""",1
707,2, 2023-03-23,4,28.0, 2023-03-23,Ahmed Hassan,"Raum ""Dechbetten""",1
1058,2, 2023-07-13,7,28.0, 2023-07-13,Ahmed Hassan,"Raum ""Kasernenviertel""",1
1099,2, 2023-08-01,3,28.0, 2023-08-01,Ahmed Hassan,"Raum ""Schwabelweis""",1
1443,3, 2023-10-25,5,28.0, 2023-10-25,Ahmed Hassan,"Raum ""Reinhausen""",1
1539,2, 2023-11-15,3,28.0, 2023-11-15,Ahmed Hassan,"Raum ""Schwabelweis""",1
1813,2, 2024-01-16,7,28.0, 2024-01-16,Ahmed Hassan,"Raum ""Kasernenviertel""",1
