,roomName,deskNumber,blockedFrom,roomID,blockedByIdAnonym,blockedUntil,bookedAt,userId,userName
2596,"Raum ""Kasernenviertel""",3, null,7, null, null, 2023-10-04,9,Sophia Garcia
2597,"Raum ""Kasernenviertel""",3, null,7, null, null, 2024-07-31,9,Sophia Garcia
2598,"Raum ""Kasernenviertel""",3, null,7, null, null, 2024-09-03,8,Lucas Thomas
2599,"Raum ""Kasernenviertel""",3, null,7, null, null, 2024-12-13,5,Isabella Martinez
2600,"Raum ""Kasernenviertel""",3, null,7, null, null, 2022-09-22,4,Noah Wilson
2601,"Raum ""Kasernenviertel""",3, null,7, null, null, 2023-11-02,3,Emma Brown
2602,"Raum ""Kasernenviertel""",3, null,7, null, null, 2023-07-13,1,Olivia Johnson
2603,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-09-03,98,Hiro Tanaka
2604,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-09-02,95,Amara Okafor
2605,"Raum ""Kasernenviertel""",4, null,7, null, null, 2025-01-22,95,Amara Okafor
2606,"Raum ""Kasernenviertel""",4, null,7, null, null, 2025-03-17,95,Amara Okafor
2607,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-11-21,94,Sofia Novak
2608,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-12-12,94,Sofia Novak
2609,"Raum ""Kasernenviertel""",4, null,7, null, null, 2025-01-14,94,Sofia Novak
2610,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-10-29,93,Leo Hernández
2611,"Raum ""Kasernenviertel""",4, null,7, null, null, 2025-01-15,93,Leo Hernández
2612,"Raum ""Kasernenviertel""",4, null,7, null, null, 2025-02-05,93,Leo Hernández
2613,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-07-09,92,Yara Hussein
2614,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-09-10,92,Yara Hussein
2615,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-12-17,91,Noah Schulz
2616,"Raum ""Kasernenviertel""",4, null,7, null, null, 2025-02-04,91,Noah Schulz
2617,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-12-16,90,Maya Taylor
2618,"Raum ""Kasernenviertel""",4, null,7, null, null, 2025-01-09,90,Maya Taylor
2619,"Raum ""Kasernenviertel""",4, null,7, null, null, 2025-02-12,90,Maya Taylor
2620,"Raum ""Kasernenviertel""",4, null,7, null, null, 2025-03-12,90,Maya Taylor
2621,"Raum ""Kasernenviertel""",4, null,7, null, null, 2025-03-13,90,Maya Taylor
2622,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-07-17,89,Fatima Mohammed
2623,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-10-30,89,Fatima Mohammed
2624,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-11-07,89,Fatima Mohammed
2625,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-09-18,88,Aiden Berger
2626,"Raum ""Kasernenviertel""",4, null,7, null, null, 2025-03-04,86,Emma Lindström
2627,"Raum ""Kasernenviertel""",4, null,7, null, null, 2025-03-26,86,Emma Lindström
2628,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-01-23,76,Daniel Schmidt
2629,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-02-29,76,Daniel Schmidt
2630,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-04-11,76,Daniel Schmidt
2631,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-05-08,76,Daniel Schmidt
2632,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-07-11,75,Sofia Russo
2633,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-11-06,75,Sofia Russo
2634,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-02-15,74,Elias Torres
2635,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-03-11,74,Elias Torres
2636,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-03-04,73,Layla Silva
2637,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-05-23,73,Layla Silva
2638,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-10-30,72,William O’Connor
2639,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-03-21,72,William O’Connor
2640,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-04-26,72,William O’Connor
2641,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-09-19,72,William O’Connor
2642,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-02-08,71,Fatima Ibrahim
2643,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-02-19,71,Fatima Ibrahim
2644,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-03-19,71,Fatima Ibrahim
2645,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-07-22,71,Fatima Ibrahim
2646,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-11-12,71,Fatima Ibrahim
2647,"Raum ""Kasernenviertel""",4, null,7, null, null, 2025-02-25,71,Fatima Ibrahim
2648,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-03-27,70,Rafael Costa
2649,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-05-13,70,Rafael Costa
2650,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-06-10,70,Rafael Costa
2651,"Raum ""Kasernenviertel""",4, null,7, null, null, 2025-01-21,70,Rafael Costa
2652,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-11-05,69,Ana Gomez
2653,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-11-27,69,Ana Gomez
2654,"Raum ""Kasernenviertel""",4, null,7, null, null, 2025-02-26,69,Ana Gomez
2655,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-05-06,68,Benjamin Dupont
2656,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-08-13,68,Benjamin Dupont
2657,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-09-26,68,Benjamin Dupont
2658,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-10-01,68,Benjamin Dupont
2659,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-12-13,68,Benjamin Dupont
2660,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-10-23,67,Amina Bashir
2661,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-11-13,67,Amina Bashir
2662,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-04-17,67,Amina Bashir
2663,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-06-20,67,Amina Bashir
2664,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-07-25,67,Amina Bashir
2665,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-11-26,67,Amina Bashir
2666,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-11-03,66,Matteo Romano
2667,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-11-10,66,Matteo Romano
2668,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-04-22,66,Matteo Romano
2669,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-04-15,65,Eva Berg
2670,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-04-29,65,Eva Berg
2671,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-06-17,65,Eva Berg
2672,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-12-05,65,Eva Berg
2673,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-10-19,63,Yasmin Ali
2674,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-02-21,63,Yasmin Ali
2675,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-09-15,58,Noah Petrović
2676,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-01-15,55,Aya Takahashi
2677,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-05-02,55,Aya Takahashi
2678,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-06-03,55,Aya Takahashi
2679,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-07-02,55,Aya Takahashi
2680,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-06-28,53,Sophia Park
2681,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-06-24,53,Sophia Park
2682,"Raum ""Kasernenviertel""",4, null,7, null, null, 2025-02-28,53,Sophia Park
2683,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-05-27,52,Felix Müller
2684,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-06-21,52,Felix Müller
2685,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-07-11,51,Isabella Moretti
2686,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-11-11,50,Kai Yamazaki
2687,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-10-06,49,Clara Kimura
2688,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-11-03,49,Clara Kimura
2689,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-06-16,49,Clara Kimura
2690,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-09-02,48,Maximilian Fischer
2691,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-09-06,48,Maximilian Fischer
2692,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-02-24,48,Maximilian Fischer
2693,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-02-14,47,Amelie Dubois
2694,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-04-26,47,Amelie Dubois
2695,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-09-14,46,Elias Hassan
2696,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-05-03,46,Elias Hassan
2697,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-05-12,46,Elias Hassan
2698,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-10-20,46,Elias Hassan
2699,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-12-16,45,Chloe Bauer
2700,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-05-26,45,Chloe Bauer
2701,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-07-13,45,Chloe Bauer
2702,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-10-05,44,Yuki Nakamura
2703,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-10-18,44,Yuki Nakamura
2704,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-12-06,44,Yuki Nakamura
2705,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-02-09,43,Aarav Gupta
2706,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-10-14,42,Mia Schneider
2707,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-09-21,42,Mia Schneider
2708,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-09-15,41,Lucas Dubois
2709,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-09-19,41,Lucas Dubois
2710,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-09-26,41,Lucas Dubois
2711,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-11-02,41,Lucas Dubois
2712,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-11-24,41,Lucas Dubois
2713,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-12-23,41,Lucas Dubois
2714,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-09-28,41,Lucas Dubois
2715,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-10-18,41,Lucas Dubois
2716,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-09-09,40,Aisha Khan
2717,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-09-22,40,Aisha Khan
2718,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-11-22,40,Aisha Khan
2719,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-01-23,40,Aisha Khan
2720,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-03-14,40,Aisha Khan
2721,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-08-18,40,Aisha Khan
2722,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-10-27,39,Emma Wagner
2723,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-11-09,39,Emma Wagner
2724,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-11-21,39,Emma Wagner
2725,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-11-28,39,Emma Wagner
2726,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-09-27,38,Luca Marino
2727,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-10-12,38,Luca Marino
2728,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-10-19,38,Luca Marino
2729,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-08-08,37,Sofia Rojas
2730,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-08-25,37,Sofia Rojas
2731,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-08-23,36,Hiroshi Tanaka
2732,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-08-30,36,Hiroshi Tanaka
2733,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-09-13,36,Hiroshi Tanaka
2734,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-10-04,36,Hiroshi Tanaka
2735,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-11-07,36,Hiroshi Tanaka
2736,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-11-30,36,Hiroshi Tanaka
2737,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-09-12,34,Luka Novak
2738,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-09-20,33,Sara Johansson
2739,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-10-21,33,Sara Johansson
2740,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-08-19,32,Daniel Oliveira
2741,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-12-01,32,Daniel Oliveira
2742,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-09-29,31,Maria Svensson
2743,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-10-17,29,Isabella Fernandez
2744,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-09-05,29,Isabella Fernandez
2745,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-11-11,28,Ahmed Hassan
2746,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-04-20,28,Ahmed Hassan
2747,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-08-16,27,Layla Cohen
2748,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-08-22,27,Layla Cohen
2749,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-08-17,26,Noah Yamamoto
2750,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-10-24,26,Noah Yamamoto
2751,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-11-18,25,Emily Nguyen
2752,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-08-04,25,Emily Nguyen
2753,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-10-28,24,Oscar Cruz
2754,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-05-24,24,Oscar Cruz
2755,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-06-29,24,Oscar Cruz
2756,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-05-25,22,Muhammad Ali
2757,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-02-01,20,Jack Nguyen
2758,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-11-10,18,Benjamin Chen
2759,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-07-27,18,Benjamin Chen
2760,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-08-11,17,Charlotte Patel
2761,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-06-23,17,Charlotte Patel
2762,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-04-04,17,Charlotte Patel
2763,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-05-17,17,Charlotte Patel
2764,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-06-01,16,Alexander Kim
2765,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-08-10,16,Alexander Kim
2766,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-04-16,16,Alexander Kim
2767,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-08-10,15,Ava Clark
2768,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-08-18,15,Ava Clark
2769,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-03-09,15,Ava Clark
2770,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-03-06,15,Ava Clark
2771,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-04-30,15,Ava Clark
2772,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-12-08,14,Leo Hernandez
2773,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-06-19,14,Leo Hernandez
2774,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-03-02,13,Lily Davis
2775,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-05-17,12,Mateo Lopez
2776,"Raum ""Kasernenviertel""",4, null,7, null, null, 2025-02-06,12,Mateo Lopez
2777,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-11-17,11,Chloe Robinson
2778,"Raum ""Kasernenviertel""",4, null,7, null, null, 2025-01-08,11,Chloe Robinson
2779,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-11-15,10,Aiden Lee
2780,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-02-02,10,Aiden Lee
2781,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-12-07,10,Aiden Lee
2782,"Raum ""Kasernenviertel""",4, null,7, null, null, 2022-12-20,9,Sophia Garcia
2783,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-07-10,8,Lucas Thomas
2784,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-07-16,8,Lucas Thomas
2785,"Raum ""Kasernenviertel""",4, null,7, null, null, 2024-10-02,8,Lucas Thomas
2786,"Raum ""Kasernenviertel""",4, null,7, null, null, 2025-01-16,8,Lucas Thomas
2787,"Raum ""Kasernenviertel""",4, null,7, null, null, 2023-11-16,4,Noah Wilson
2788,"Raum ""Galgenberg""",3, null,8, null, null, 2024-09-23,103,Jonas Lee
2789,"Raum ""Galgenberg""",3, null,8, null, null, 2024-09-26,98,Hiro Tanaka
2790,"Raum ""Galgenberg""",3, null,8, null, null, 2024-07-17,97,Ines Costa
2791,"Raum ""Galgenberg""",3, null,8, null, null, 2024-09-19,96,Lucas Müller
2792,"Raum ""Galgenberg""",3, null,8, null, null, 2024-06-05,95,Amara Okafor
2793,"Raum ""Galgenberg""",3, null,8, null, null, 2024-06-28,95,Amara Okafor
2794,"Raum ""Galgenberg""",3, null,8, null, null, 2024-10-15,93,Leo Hernández
2795,"Raum ""Galgenberg""",3, null,8, null, null, 2024-07-05,92,Yara Hussein
2796,"Raum ""Galgenberg""",3, null,8, null, null, 2024-07-08,92,Yara Hussein
2797,"Raum ""Galgenberg""",3, null,8, null, null, 2024-11-22,92,Yara Hussein
2798,"Raum ""Galgenberg""",3, null,8, null, null, 2024-07-16,90,Maya Taylor
2799,"Raum ""Galgenberg""",3, null,8, null, null, 2025-01-21,90,Maya Taylor
2800,"Raum ""Galgenberg""",3, null,8, null, null, 2024-04-16,89,Fatima Mohammed
2801,"Raum ""Galgenberg""",3, null,8, null, null, 2024-04-17,89,Fatima Mohammed
2802,"Raum ""Galgenberg""",3, null,8, null, null, 2024-10-16,89,Fatima Mohammed
2803,"Raum ""Galgenberg""",3, null,8, null, null, 2024-06-18,88,Aiden Berger
2804,"Raum ""Galgenberg""",3, null,8, null, null, 2024-08-22,88,Aiden Berger
2805,"Raum ""Galgenberg""",3, null,8, null, null, 2024-10-23,87,Elijah Morris
2806,"Raum ""Galgenberg""",3, null,8, null, null, 2024-09-17,86,Emma Lindström
2807,"Raum ""Galgenberg""",3, null,8, null, null, 2024-10-29,64,Oscar Martinez
2808,"Raum ""Galgenberg""",3, null,8, null, null, 2024-07-12,59,Olivia Torres
2809,"Raum ""Galgenberg""",3, null,8, null, null, 2025-02-04,59,Olivia Torres
2810,"Raum ""Galgenberg""",3, null,8, null, null, 2025-02-03,59,Olivia Torres
2811,"Raum ""Galgenberg""",3, null,8, null, null, 2024-04-08,58,Noah Petrović
2812,"Raum ""Galgenberg""",3, null,8, null, null, 2024-04-03,57,Elena Ivanova
2813,"Raum ""Galgenberg""",3, null,8, null, null, 2023-09-15,56,Liam Sullivan
2814,"Raum ""Galgenberg""",3, null,8, null, null, 2024-03-25,56,Liam Sullivan
2815,"Raum ""Galgenberg""",3, null,8, null, null, 2024-04-19,56,Liam Sullivan
2816,"Raum ""Galgenberg""",3, null,8, null, null, 2025-01-29,56,Liam Sullivan
2817,"Raum ""Galgenberg""",3, null,8, null, null, 2024-05-21,55,Aya Takahashi
2818,"Raum ""Galgenberg""",3, null,8, null, null, 2025-01-22,55,Aya Takahashi
2819,"Raum ""Galgenberg""",3, null,8, null, null, 2024-04-26,54,Elijah Mendes
2820,"Raum ""Galgenberg""",3, null,8, null, null, 2025-02-13,54,Elijah Mendes
2821,"Raum ""Galgenberg""",3, null,8, null, null, 2024-05-17,53,Sophia Park
2822,"Raum ""Galgenberg""",3, null,8, null, null, 2025-02-05,53,Sophia Park
2823,"Raum ""Galgenberg""",3, null,8, null, null, 2025-01-24,52,Felix Müller
2824,"Raum ""Galgenberg""",3, null,8, null, null, 2025-01-30,52,Felix Müller
2825,"Raum ""Galgenberg""",3, null,8, null, null, 2023-06-05,51,Isabella Moretti
2826,"Raum ""Galgenberg""",3, null,8, null, null, 2024-03-28,51,Isabella Moretti
2827,"Raum ""Galgenberg""",3, null,8, null, null, 2023-05-05,50,Kai Yamazaki
2828,"Raum ""Galgenberg""",3, null,8, null, null, 2025-02-11,50,Kai Yamazaki
2829,"Raum ""Galgenberg""",3, null,8, null, null, 2022-11-09,46,Elias Hassan
2830,"Raum ""Galgenberg""",3, null,8, null, null, 2022-08-11,42,Mia Schneider
2831,"Raum ""Galgenberg""",3, null,8, null, null, 2022-09-19,42,Mia Schneider
2832,"Raum ""Galgenberg""",3, null,8, null, null, 2022-09-27,42,Mia Schneider
2833,"Raum ""Galgenberg""",3, null,8, null, null, 2022-08-12,41,Lucas Dubois
2834,"Raum ""Galgenberg""",3, null,8, null, null, 2022-09-14,40,Aisha Khan
2835,"Raum ""Galgenberg""",3, null,8, null, null, 2023-10-12,40,Aisha Khan
2836,"Raum ""Galgenberg""",3, null,8, null, null, 2022-09-29,39,Emma Wagner
2837,"Raum ""Galgenberg""",3, null,8, null, null, 2024-06-20,39,Emma Wagner
2838,"Raum ""Galgenberg""",3, null,8, null, null, 2022-08-17,37,Sofia Rojas
2839,"Raum ""Galgenberg""",3, null,8, null, null, 2022-10-24,35,Nora Müller
2840,"Raum ""Galgenberg""",3, null,8, null, null, 2023-02-09,31,Maria Svensson
2841,"Raum ""Galgenberg""",3, null,8, null, null, 2023-03-06,31,Maria Svensson
2842,"Raum ""Galgenberg""",3, null,8, null, null, 2023-04-04,31,Maria Svensson
2843,"Raum ""Galgenberg""",3, null,8, null, null, 2023-11-10,31,Maria Svensson
2844,"Raum ""Galgenberg""",3, null,8, null, null, 2023-12-04,31,Maria Svensson
2845,"Raum ""Galgenberg""",3, null,8, null, null, 2024-06-04,31,Maria Svensson
2846,"Raum ""Galgenberg""",3, null,8, null, null, 2023-03-16,30,Matteo Russo
2847,"Raum ""Galgenberg""",3, null,8, null, null, 2023-08-04,30,Matteo Russo
2848,"Raum ""Galgenberg""",3, null,8, null, null, 2023-08-22,30,Matteo Russo
2849,"Raum ""Galgenberg""",3, null,8, null, null, 2023-10-18,30,Matteo Russo
2850,"Raum ""Galgenberg""",3, null,8, null, null, 2024-01-15,30,Matteo Russo
2851,"Raum ""Galgenberg""",3, null,8, null, null, 2025-01-07,30,Matteo Russo
2852,"Raum ""Galgenberg""",3, null,8, null, null, 2023-02-14,29,Isabella Fernandez
2853,"Raum ""Galgenberg""",3, null,8, null, null, 2023-11-03,29,Isabella Fernandez
2854,"Raum ""Galgenberg""",3, null,8, null, null, 2023-11-06,29,Isabella Fernandez
2855,"Raum ""Galgenberg""",3, null,8, null, null, 2023-12-01,29,Isabella Fernandez
2856,"Raum ""Galgenberg""",3, null,8, null, null, 2023-06-13,28,Ahmed Hassan
2857,"Raum ""Galgenberg""",3, null,8, null, null, 2023-07-03,28,Ahmed Hassan
2858,"Raum ""Galgenberg""",3, null,8, null, null, 2023-12-15,28,Ahmed Hassan
2859,"Raum ""Galgenberg""",3, null,8, null, null, 2023-07-06,26,Noah Yamamoto
2860,"Raum ""Galgenberg""",3, null,8, null, null, 2023-07-18,26,Noah Yamamoto
2861,"Raum ""Galgenberg""",3, null,8, null, null, 2023-10-20,26,Noah Yamamoto
2862,"Raum ""Galgenberg""",3, null,8, null, null, 2024-01-24,26,Noah Yamamoto
2863,"Raum ""Galgenberg""",3, null,8, null, null, 2022-11-10,25,Emily Nguyen
2864,"Raum ""Galgenberg""",3, null,8, null, null, 2022-12-20,25,Emily Nguyen
2865,"Raum ""Galgenberg""",3, null,8, null, null, 2023-01-12,25,Emily Nguyen
2866,"Raum ""Galgenberg""",3, null,8, null, null, 2023-01-19,25,Emily Nguyen
2867,"Raum ""Galgenberg""",3, null,8, null, null, 2023-01-17,25,Emily Nguyen
2868,"Raum ""Galgenberg""",3, null,8, null, null, 2023-05-09,25,Emily Nguyen
2869,"Raum ""Galgenberg""",3, null,8, null, null, 2023-06-29,25,Emily Nguyen
2870,"Raum ""Galgenberg""",3, null,8, null, null, 2023-06-19,25,Emily Nguyen
2871,"Raum ""Galgenberg""",3, null,8, null, null, 2023-07-27,25,Emily Nguyen
2872,"Raum ""Galgenberg""",3, null,8, null, null, 2023-08-02,25,Emily Nguyen
2873,"Raum ""Galgenberg""",3, null,8, null, null, 2023-12-08,25,Emily Nguyen
2874,"Raum ""Galgenberg""",3, null,8, null, null, 2024-02-29,25,Emily Nguyen
2875,"Raum ""Galgenberg""",3, null,8, null, null, 2024-08-21,25,Emily Nguyen
2876,"Raum ""Galgenberg""",3, null,8, null, null, 2023-02-02,24,Oscar Cruz
2877,"Raum ""Galgenberg""",3, null,8, null, null, 2023-01-30,24,Oscar Cruz
2878,"Raum ""Galgenberg""",3, null,8, null, null, 2023-02-15,24,Oscar Cruz
2879,"Raum ""Galgenberg""",3, null,8, null, null, 2023-05-11,24,Oscar Cruz
2880,"Raum ""Galgenberg""",3, null,8, null, null, 2023-07-05,24,Oscar Cruz
2881,"Raum ""Galgenberg""",3, null,8, null, null, 2023-08-17,24,Oscar Cruz
2882,"Raum ""Galgenberg""",3, null,8, null, null, 2023-09-26,24,Oscar Cruz
2883,"Raum ""Galgenberg""",3, null,8, null, null, 2023-12-11,24,Oscar Cruz
2884,"Raum ""Galgenberg""",3, null,8, null, null, 2024-01-11,24,Oscar Cruz
2885,"Raum ""Galgenberg""",3, null,8, null, null, 2024-01-19,24,Oscar Cruz
2886,"Raum ""Galgenberg""",3, null,8, null, null, 2024-03-04,24,Oscar Cruz
2887,"Raum ""Galgenberg""",3, null,8, null, null, 2024-04-25,24,Oscar Cruz
2888,"Raum ""Galgenberg""",3, null,8, null, null, 2024-09-11,24,Oscar Cruz
2889,"Raum ""Galgenberg""",3, null,8, null, null, 2024-11-27,24,Oscar Cruz
2890,"Raum ""Galgenberg""",3, null,8, null, null, 2023-04-13,23,Hannah Carter
2891,"Raum ""Galgenberg""",3, null,8, null, null, 2023-04-20,23,Hannah Carter
2892,"Raum ""Galgenberg""",3, null,8, null, null, 2023-05-17,23,Hannah Carter
